_id.$oid,writers
573a13f1f29313caabddbbb0,Eduardo Borrès (based on an original screenplay by)
573a13f1f29313caabddbbb0,Mariano Llinès
573a13f1f29313caabddbbb0,Santiago Mitre
573a13f1f29313caabddbbb0,Daniel Tinayre (based on an original screenplay by)
573a13f1f29313caabddbd8e,Brent Butt (story)
573a13f1f29313caabddbd8e,Andrew Carr (story)
573a13f1f29313caabddbd8e,Andrew Wreggitt (story)
573a13f1f29313caabddbd8e,Brent Butt (teleplay)
573a13f1f29313caabddbd8e,Andrew Carr (teleplay)
573a13f1f29313caabddbd8e,Andrew Wreggitt (teleplay)
573a13f1f29313caabddc008,Thomas Gunzig
573a13f1f29313caabddc008,Jaco Van Dormael
573a13f1f29313caabddc09a,Brandon A. Cohen
573a13f1f29313caabddc09a,Michael Doneger
573a13f1f29313caabddc14c,Aanand Goradiya (dialogue)
573a13f1f29313caabddc14c,Aanand Goradiya (screenplay)
573a13f1f29313caabddc14c,Swati Goradiya (dialogue)
573a13f1f29313caabddc14c,Swati Goradiya (screenplay)
573a13f1f29313caabddc14c,Abis Rizvi (story)
573a13f1f29313caabddc14c,Kamal Sadanah (screenplay)
573a13f1f29313caabddc14c,Kamal Sadanah (story)
573a13f1f29313caabddc206,Jung-woo Ha (screenplay)
573a13f1f29313caabddc206,Hua Yu (novel)
573a13f1f29313caabddc34a,Ondi Timoner
573a13f1f29313caabddc406,Hannah Fidell (screenplay)
573a13f1f29313caabddc406,Hannah Fidell
573a13f1f29313caabddc53e,Tonje Hessen Schei
573a13f1f29313caabddc788,Lèszlè Nemes
573a13f1f29313caabddc788,Clara Royer
573a13f1f29313caabddc7ab,Fabio Bartolomei (book)
573a13f1f29313caabddc7ab,Marco Bonini (screenplay)
573a13f1f29313caabddc7ab,Edoardo Leo (story)
573a13f1f29313caabddc8cb,Soo-jin Park
573a13f1f29313caabddc93f,Jon Watts
573a13f1f29313caabddc93f,Christopher D. Ford
573a13f1f29313caabddc96c,Philip Delmaar
573a13f1f29313caabddc96c,Frank Ketelaar
573a13f1f29313caabddc96c,Diederick Koopal (revisions)
573a13f1f29313caabddc96e,Youla Boudali
573a13f1f29313caabddc96e,Syllas Tzoumerkas
573a13f1f29313caabddca2c,Ron McGee (teleplay)
573a13f2f29313caabddcc5c,Christopher Riley
573a13f2f29313caabddcc82,Bruno Apitz (novel)
573a13f2f29313caabddcc82,Stefan Kolditz (screenplay)
573a13f2f29313caabddcd1c,Keith Wagner
573a13f2f29313caabddcd3e,Andrew Bujalski
573a13f2f29313caabddcd40,Sean Baker
573a13f2f29313caabddcd40,Chris Bergoch
573a13f2f29313caabddcd92,Elisabeth Bartel (screenplay)
573a13f2f29313caabddcd92,Giulio Ricciarelli (screenplay)
573a13f2f29313caabddcd92,Elisabeth Bartel (screen story)
573a13f2f29313caabddcd92,Amelie Syberberg (collaboration on screenplay)
573a13f2f29313caabddce0c,Mitja Licen
573a13f2f29313caabddce0c,Sonja Prosenc
573a13f2f29313caabddcf5f,Tobias Lindholm
573a13f2f29313caabddd0f8,Michael Madsen
573a13f2f29313caabddd292,Branden Kramer
573a13f2f29313caabddd32a,Lyeo-ryung Kim (based on the novel by)
573a13f2f29313caabddd32a,Suk-yeon Lee (screenplay)
573a13f2f29313caabddd32a,Sung-Yup Yoo (adaptation)
573a13f2f29313caabddd32a,Han Lee (adaptation)
573a13f2f29313caabddd32a,Dong-Woo Kim (adaptation)
573a13f2f29313caabddd3b6,Eva Husson (screenplay)
573a13f2f29313caabddd4e8,Santos Mercero
573a13f2f29313caabddd4e8,Gracia Querejeta
573a13f2f29313caabddd59b,Patrick Brice
573a13f2f29313caabddd82b,Rick Famuyiwa
573a13f2f29313caabddd83a,Michel Franco
573a13f2f29313caabddd876,Diederik Jekel (storyliner)
573a13f2f29313caabddd876,Jon Karthaus
573a13f2f29313caabddd905,Yèsei Matsui (manga)
573a13f2f29313caabddd905,Tatsuya Kanazawa (screenplay)
573a13f2f29313caabddd94a,Jason Banker (story)
573a13f2f29313caabddd94a,Amy Everson (story)
573a13f2f29313caabddd9d3,Renè Appel (novel)
573a13f2f29313caabddd9d3,Carl Joos
573a13f2f29313caabddd9d3,Tjebbo Penning
573a13f2f29313caabddda4f,Xuewen Hu
573a13f2f29313caabdddac0,Jèrème Fansten
573a13f2f29313caabdddac0,Benoèt Philippon
573a13f2f29313caabdddb44,Melissa Rauch
573a13f2f29313caabdddb44,Winston Rauch
573a13f2f29313caabdddba2,Giacomo Ciarrapico
573a13f2f29313caabdddba2,Mattia Torre
573a13f2f29313caabdddba2,Luca Vendruscolo
573a13f2f29313caabdddbbc,Jinming Guo
573a13f2f29313caabdddc8c,Felix Thompson
573a13f2f29313caabdddd6f,Joe Scott
573a13f2f29313caabdddd72,Jerzy Skolimowski
573a13f2f29313caabdde0b4,Anders Thomas Jensen
573a13f2f29313caabdde0ba,Amèlie Nothomb (book)
573a13f2f29313caabdde0ba,Stefan Liberski
573a13f2f29313caabdde1e4,Doug Barber
573a13f2f29313caabdde1e4,James Phillips
573a13f2f29313caabdde2fc,Kurt Kuenne
573a13f2f29313caabdde2fc,Dana Nachman
573a13f3f29313caabdde4dd,Lei Fang
573a13f3f29313caabdde4dd,Xiaoshuai Wang
573a13f3f29313caabdde5a7,Jong-ho Lee
573a13f3f29313caabdde5ce,Shohei Ooka (novel)
573a13f3f29313caabdde5ce,Shin'ya Tsukamoto (screenplay)
573a13f3f29313caabdde5e9,Damon Gameau
573a13f3f29313caabdde5f7,Sabina Guzzanti
573a13f3f29313caabdde5f7,Giorgio Mottola (screenplay)
573a13f3f29313caabdde632,Charles Poekel
573a13f3f29313caabdde632,Charles Poekel
573a13f3f29313caabdde645,Gioacchino Criaco (novel)
573a13f3f29313caabdde645,Francesco Munzi (screenplay)
573a13f3f29313caabdde645,Maurizio Braucci (screenplay)
573a13f3f29313caabdde645,Fabrizio Ruggirello (screenplay)
573a13f3f29313caabdde6e3,Han Han (screenplay)
573a13f3f29313caabdde7e8,Grainne Belluomo (story)
573a13f3f29313caabdde7e8,Joey Kuhn (screenplay)
573a13f3f29313caabdde7e8,Joey Kuhn (story)
573a13f3f29313caabdde845,Aitor Arregi
573a13f3f29313caabdde845,Jon Garaèo
573a13f3f29313caabdde845,Jose Mari Goenaga
573a13f3f29313caabdde93d,Erik Shirai
573a13f3f29313caabdde9d8,Matèas Pièeiro
573a13f3f29313caabdde9e1,Rachel Ellis
573a13f3f29313caabdde9e1,Rachel Ellis
573a13f3f29313caabdde9e1,Gabriel Mascaro
573a13f3f29313caabdde9e1,Gabriel Mascaro
573a13f3f29313caabddea51,Scott Crawford
573a13f3f29313caabddead0,Snow Zou
573a13f3f29313caabddead7,Pedro Costa
573a13f3f29313caabddeb07,Cem Kaya
573a13f3f29313caabddeb07,Cem Kaya
573a13f3f29313caabddeb3c,Gianluca Ansanelli
573a13f3f29313caabddeb3c,Tito Buffolini
573a13f3f29313caabddeb3c,Alessandro Siani
573a13f3f29313caabddeb44,Pietro Calderoni (screenwriter)
573a13f3f29313caabddeb44,Paolo Genovese (screenwriter)
573a13f3f29313caabddeb44,Gualtiero Rosella (screenwriter)
573a13f3f29313caabddeb6f,Siegfried Kracauer (book)
573a13f3f29313caabddeb6f,Rèdiger Suchsland
573a13f3f29313caabddeb97,Bonnie Nadzam (novel)
573a13f3f29313caabddeb97,Ross Partridge (screenplay)
573a13f3f29313caabddeb97,Ross Partridge
573a13f3f29313caabddeb9d,Nzingha Stewart
573a13f3f29313caabddecf8,Brandon Auman
573a13f3f29313caabddecf8,Henry Gilroy
573a13f3f29313caabddefc7,Jake Gavin
573a13f3f29313caabddf066,Hideki Sonoda (screenplay)
573a13f3f29313caabddf066,Satoshi Tajiri (original concept)
573a13f3f29313caabddf066,Junichi Masuda (original concept)
573a13f3f29313caabddf066,Ken Sugimori (original concept)
573a13f3f29313caabddf082,Bill Maher
573a13f3f29313caabddf0f5,James Krieg
573a13f3f29313caabddf14d,Marco Berger
573a13f3f29313caabddf1fe,Brigitte Alepin
573a13f3f29313caabddf1fe,Harold Crooks
573a13f3f29313caabddf28a,Takeshi Fukunaga
573a13f3f29313caabddf28a,Donari Braxton
573a13f3f29313caabddf2b1,Simon Stone
573a13f3f29313caabddf32e,Michael Williams
573a13f3f29313caabddf331,Anna Melikyan
573a13f3f29313caabddf331,Andrey Migachev
573a13f3f29313caabddf35d,Mathieu Denis (screenplay)
573a13f3f29313caabddf50c,Bo Qu (novel)
573a13f3f29313caabddf50c,Jianxin Huang (screenplay)
573a13f3f29313caabddf50c,Hark Tsui
573a13f3f29313caabddf50c,Yang Li
573a13f3f29313caabddf50c,Chi-An Lin
573a13f3f29313caabddf50c,Zhe Dong
573a13f3f29313caabddf50c,Bing Wu
573a13f3f29313caabddf5a5,Adrièn Garcèa Bogliano
573a13f3f29313caabddf673,Anna Axster
573a13f3f29313caabddf673,Jim Beggarly
573a13f3f29313caabddf7ff,Do-yun Lee
573a13f3f29313caabddf80e,Kristina Grozeva
573a13f3f29313caabddf80e,Petar Valchanov
573a13f3f29313caabddf825,Gary Goldstein
573a13f3f29313caabddf9c3,Veronika Franz (idea & concept)
573a13f3f29313caabddf9c3,Ulrich Seidl (idea & concept)
573a13f3f29313caabddf9c7,Michael Beach Nichols
573a13f3f29313caabddf9c7,Christopher K. Walker
573a13f3f29313caabddfa50,Konstantin Bronzit
573a13f3f29313caabddfa77,Deniz Gamze Ergèven (screenplay)
573a13f3f29313caabddfa77,Alice Winocour (screenplay)
573a13f3f29313caabddfa96,Mohsen Makhmalbaf
573a13f3f29313caabddfa96,Marziyeh Meshkiny
573a13f3f29313caabddfac5,Siegfried Kracauer (book)
573a13f3f29313caabddfac5,Rèdiger Suchsland
573a13f3f29313caabddfbe1,Luis Estrada (original writer)
573a13f3f29313caabddfbe1,Luis Estrada (screenplay)
573a13f3f29313caabddfbe1,Luis Estrada
573a13f3f29313caabddfbe1,Jaime Sampietro (original writer)
573a13f3f29313caabddfbe1,Jaime Sampietro (screenplay)
573a13f3f29313caabddfc8e,Irene Mecchi (teleplay)
573a13f3f29313caabddfc8e,J.M. Barrie (book)
573a13f3f29313caabddfd80,Giddens Ko (novel)
573a13f3f29313caabddfd80,Giddens Ko (screenplay)
573a13f3f29313caabddfde0,Andrew Droz Palermo
573a13f3f29313caabddfde0,Neima Shahdadi
573a13f3f29313caabddfded,Destin Douglas
573a13f3f29313caabddfded,Carleton Ranney
573a13f3f29313caabddff60,Aaron Dancik
573a13f3f29313caabde01d8,Anne Barnhoorn (screenplay)
573a13f3f29313caabde01d8,Anne Barnhoorn (story)
573a13f3f29313caabde01d8,Michiel ten Horn (story)
573a13f3f29313caabde02a3,Timon Birkhofer
573a13f3f29313caabde02a3,Jèrg M. Kundinger
573a13f3f29313caabde067d,Aleksandra Khvaleeva (story)
573a13f3f29313caabde067d,Aleksandra Khvaleeva
573a13f3f29313caabde067d,Aleksandra Khvaleeva
573a13f3f29313caabde067d,Oleg Mustafin (story)
573a13f3f29313caabde067d,Evgeniya Mustafina (story)
573a13f3f29313caabde06a4,Alex Ross Perry
573a13f3f29313caabde06fd,Rolando Colla
573a13f3f29313caabde06fd,Claudia Lorenz
573a13f3f29313caabde0872,Krzysztof Zanussi
573a13f3f29313caabde097e,Sue Brooks
573a13f4f29313caabde0b2e,Brian Swenlin
573a13f4f29313caabde0be9,Clare Lewins
573a13f4f29313caabde0bfd,T.J. Cimfel
573a13f4f29313caabde0bfd,David White
573a13f4f29313caabde0c23,Darren Doane
573a13f4f29313caabde0c23,Cheston Hervey
573a13f4f29313caabde0ebe,Yang Lu
573a13f4f29313caabde0ebe,Chen Shu
573a13f4f29313caabde0ebe,Chen Shu
573a13f4f29313caabde1038,Byounghak Lee
573a13f4f29313caabde1138,Slèvek Horèk
573a13f4f29313caabde1159,Ronnie Sandahl
573a13f4f29313caabde120e,Tom Browne
573a13f4f29313caabde120e,Tom Browne
573a13f4f29313caabde120e,Daniel Cerqueira
573a13f4f29313caabde1225,Jonathan Baker
573a13f4f29313caabde1225,Jonathan Baker
573a13f4f29313caabde1225,Josh Baker
573a13f4f29313caabde1225,Josh Baker
573a13f4f29313caabde122f,Evgeny Ruman
573a13f4f29313caabde1389,Chun-Hyeong Lee
573a13f4f29313caabde13c4,Witold Gombrowicz (book)
573a13f4f29313caabde13c4,Andrzej Zulawski
573a13f4f29313caabde14cf,Daniel Dencik
573a13f4f29313caabde14cf,Sara Isabella Jènsson Vedde
573a13f4f29313caabde16ff,Hans Ullrich Krause
573a13f4f29313caabde1834,Anders Johannes Bukh
573a13f4f29313caabde1834,Anders Johannes Bukh
573a13f4f29313caabde1855,Arnaud Desplechin (screenplay)
573a13f4f29313caabde1855,Julie Peyr (screenplay)
573a13f4f29313caabde1b81,Zhao Qi
573a13f4f29313caabde1b81,Hao Zhou
573a13f4f29313caabde1c25,Leslee Udwin
573a13f4f29313caabde1d9a,Jeremy Saulnier
573a13f4f29313caabde1dfd,Mo-young Jin
573a13f4f29313caabde1e6e,Ficarra
573a13f4f29313caabde1e6e,Picone
573a13f4f29313caabde1e79,Lewis Chesler (story)
573a13f4f29313caabde1e79,Fariba Cain (story)
573a13f4f29313caabde1e79,Robert Vaughn
573a13f4f29313caabde1e79,Kevin Commins
573a13f4f29313caabde1f08,Ali Akbarzadeh
573a13f4f29313caabde1f08,Christopher Dollar
573a13f4f29313caabde2143,Frida Barkfors
573a13f4f29313caabde2143,Lasse Barkfors
573a13f4f29313caabde2160,Belinda Sallin
573a13f4f29313caabde218e,Shuo Wang
573a13f4f29313caabde218e,Yun Wang
573a13f4f29313caabde218e,Jinglei Xu
573a13f4f29313caabde218e,Meng Zhao
573a13f4f29313caabde221a,Martin Behnke (screenplay)
573a13f4f29313caabde221a,Burhan Qurbani (screenplay)
573a13f4f29313caabde2227,Andreas Dalsgaard
573a13f4f29313caabde224b,Davis Coombe
573a13f4f29313caabde224b,Daniel Junge
573a13f4f29313caabde230e,Brad Barber
573a13f4f29313caabde230e,Scott Christopherson
573a13f4f29313caabde230e,David Lawrence
573a13f4f29313caabde230e,Renny McCauley
573a13f4f29313caabde2419,Jacques Audiard
573a13f4f29313caabde2419,Thomas Bidegain
573a13f4f29313caabde2419,Noè Debrè
573a13f4f29313caabde2421,Chad Gracia
573a13f4f29313caabde24c7,Maksim Budarin
573a13f4f29313caabde24c7,Maksim Dankevich
573a13f4f29313caabde24c7,Leonid Korin
573a13f4f29313caabde24c7,Sergey Mokritskiy
573a13f4f29313caabde24c7,Egor Olesov
573a13f4f29313caabde24f0,Alice Winocour
573a13f4f29313caabde24f0,Jean-Stèphane Bron (in collaboration with)
573a13f4f29313caabde254c,Bernard Rose
573a13f4f29313caabde260b,Nagesh Kukunoor (screenplay)
573a13f4f29313caabde2711,Jane Anderson
573a13f4f29313caabde2711,Michelle Boyaner
573a13f4f29313caabde2713,Sanna Lenken
573a13f4f29313caabde2819,Herz Frank
573a13f4f29313caabde2819,Maria Kravchenko
573a13f4f29313caabde284d,Rodrigo Antonio Norero
573a13f4f29313caabde28de,Juho Leppènen
573a13f4f29313caabde28de,Timo Peltokangas
573a13f4f29313caabde2913,James C. Strouse
573a13f4f29313caabde299b,Simon Jaquemet
573a13f4f29313caabde29cd,Perry Blackshear
573a13f4f29313caabde2b2d,Grzegorz Jarzyna
573a13f4f29313caabde2b2d,Grzegorz Jarzyna
573a13f4f29313caabde2b2d,Dorota Maslowska (play)
573a13f4f29313caabde2bc0,èagan Irmak
573a13f4f29313caabde2ccb,Morgan Knibbe
573a13f4f29313caabde2ccf,Aleksandr Adabashyan
573a13f4f29313caabde2ccf,Nikita Mikhalkov
573a13f4f29313caabde2ccf,Vladimir Moiseenko
573a13f4f29313caabde2cea,Erzsèbet Rècz
573a13f4f29313caabde2cea,Anders èstergaard
573a13f4f29313caabde2d1c,Guillaume Nicloux (screenplay)
573a13f4f29313caabde2d1c,David H. Pickering (translation)
573a13f5f29313caabde2db9,Dawn DeVoe (story)
573a13f5f29313caabde2db9,Henry Hughes (story)
573a13f5f29313caabde2db9,Henry Hughes
573a13f5f29313caabde2db9,Henry Hughes
573a13f5f29313caabde2e85,Marc Silver
573a13f5f29313caabde2ed7,Tomek Baginski (screenplay)
573a13f5f29313caabde2ed7,Tomek Baginski
573a13f5f29313caabde2ed7,Jacek Dukaj (story)
573a13f5f29313caabde2ed7,Afolabi Kuti (screenplay)
573a13f5f29313caabde2ed7,Tobiasz Piatkowski (story)
573a13f5f29313caabde2ed7,Jan Pomierny (story)
573a13f5f29313caabde2ed7,Jan Pomierny (story)
573a13f5f29313caabde2fab,Gust Van den Berghe
573a13f5f29313caabde2fb3,Aleksandr Kott
573a13f5f29313caabde3033,Britni West
573a13f5f29313caabde30f9,Jayro Bustamante
573a13f5f29313caabde3160,Louise Osmond
573a13f5f29313caabde31f5,Marcello Macchia (story)
573a13f5f29313caabde31f5,Luigi Luciano (story)
573a13f5f29313caabde31f5,Marcello Macchia (screenplay)
573a13f5f29313caabde31f5,Marco Alessi (screenplay)
573a13f5f29313caabde31f5,Sergio Spaccavento (screenplay)
573a13f5f29313caabde31f5,Daniele Grigolo (screenplay)
573a13f5f29313caabde31f5,Danilo Carlani (screenplay)
573a13f5f29313caabde31f5,Luigi Luciano (screenplay)
573a13f5f29313caabde329f,Jerry Rothwell
573a13f5f29313caabde32d1,Stevan Riley
573a13f5f29313caabde32d1,Peter Ettedgui (co writer)
573a13f5f29313caabde32f2,Megan Mercier
573a13f5f29313caabde32f2,Kris Swanberg
573a13f5f29313caabde3411,Chris Dinh
573a13f5f29313caabde3411,Viet Nguyen
573a13f5f29313caabde3436,Magnus von Horn
573a13f5f29313caabde36e4,David Barker (script advisor)
573a13f5f29313caabde36e4,Petra Costa (story)
573a13f5f29313caabde36e4,Lea Glob (story)
573a13f5f29313caabde36e4,Moara Passoni (script advisor)
573a13f5f29313caabde36e4,Martha Kiss Perrone (script advisor)
573a13f5f29313caabde36e4,Marie Regan (script consultant)
573a13f5f29313caabde36e4,Franz Rodenkirchen (script consultant)
573a13f5f29313caabde3755,Sam de Jong (screenplay)
573a13f5f29313caabde37d4,Aleksey Fedorchenko
573a13f5f29313caabde37d4,Oleg Loevskiy
573a13f5f29313caabde37d4,Denis Osokin
573a13f5f29313caabde381e,Thomas Wirthenson
573a13f5f29313caabde396d,Antoinette Jadaone
573a13f5f29313caabde398f,Don Hertzfeldt
573a13f5f29313caabde3a5f,Kiyoshi Kurosawa (screenplay)
573a13f5f29313caabde3a5f,Kazumi Yumoto (based on the novel by)
573a13f5f29313caabde3a5f,Takashi Ujita (screenplay)
573a13f5f29313caabde3b1a,Louis Garrel (screenplay)
573a13f5f29313caabde3b1a,Christophe Honorè (screenplay)
573a13f5f29313caabde3bfe,Jeppe Rènde
573a13f5f29313caabde3bfe,Torben Bech
573a13f5f29313caabde3bfe,Peter Asmussen
573a13f5f29313caabde3d40,Kirby Dick
573a13f5f29313caabde3e1c,David Osit
573a13f5f29313caabde3e1c,Malika Zouhali-Worrall
573a13f5f29313caabde3e9e,Ali Atay
573a13f5f29313caabde3e9e,Ertan Saban
573a13f5f29313caabde4142,Seok-jae Hong
573a13f5f29313caabde4186,Madhugandha Kulkarni (story)
573a13f5f29313caabde4186,Madhugandha Kulkarni
573a13f5f29313caabde4186,Paresh Mokashi
573a13f5f29313caabde4186,Paresh Mokashi (screenplay)
573a13f5f29313caabde445e,Marco Kalantari
573a13f5f29313caabde4484,Christian Vincent
573a13f5f29313caabde4487,Lutz Hèbner
573a13f5f29313caabde4487,Sarah Nemitz
573a13f5f29313caabde4487,Oliver Ziegenbalg
573a13f6f29313caabde45ad,Lasse Jarvi
573a13f6f29313caabde45ad,Patrick O'Brien
573a13f6f29313caabde45ad,Doug Pray
573a13f6f29313caabde45c8,Jamie Adams
573a13f6f29313caabde4709,Olivia Neergaard-Holm
573a13f6f29313caabde4709,Sebastian Schipper
573a13f6f29313caabde4709,Eike Frederik Schulz
573a13f6f29313caabde4737,Kent Osborne
573a13f6f29313caabde4767,Noè Debrè
573a13f6f29313caabde478c,Vivek Agnihotri
573a13f6f29313caabde478c,Rohit Malhotra
573a13f6f29313caabde47ad,Brett Morgen
573a13f6f29313caabde499c,Martin Butler
573a13f6f29313caabde499c,John Collee
573a13f6f29313caabde499c,Bentley Dean
573a13f6f29313caabde4af0,Margarita Manda
573a13f6f29313caabde4e7e,Robert Eggers
573a13f6f29313caabde4f51,Trey Edward Shults
573a13f6f29313caabde4f8c,Greg Whiteley
573a13f6f29313caabde505e,Onur Tukel
573a13f6f29313caabde50b0,Marcy Holland
573a13f6f29313caabde50b0,Marcy Holland
573a13f6f29313caabde50df,Mamoru Hosoda
573a13f6f29313caabde514d,Luke Meyer
573a13f6f29313caabde514d,Brad Turner
573a13f6f29313caabde537d,Aleksey German (screenplay)
573a13f6f29313caabde538a,Ciro Guerra
573a13f6f29313caabde538a,Theodor Koch-Grunberg (based on the diary by)
573a13f6f29313caabde538a,Richard Evan Schultes (based on the diary by)
573a13f6f29313caabde538a,Jacques Toulemonde Vidal
573a13f6f29313caabde54d3,Jèrg A. Hoppe
573a13f6f29313caabde54d3,Heiko Lange
573a13f6f29313caabde54d3,Klaus Maeck
573a13f6f29313caabde54d3,Mark Reeder
573a13f6f29313caabde54d3,Mark Reeder (story)
573a13f6f29313caabde54f1,Lucile Hadzihalilovic
573a13f6f29313caabde54f1,Alantè Kavaètè
573a13f6f29313caabde555a,Lone Frank
573a13f6f29313caabde568a,Durian Sukegawa (based on the novel by)
573a13f6f29313caabde568a,Naomi Kawase (screenplay)
573a13f6f29313caabde581e,Kwong-yiu Lee (screenplay)
573a13f6f29313caabde581e,Koon-nam Lui (screenplay)
573a13f6f29313caabde581e,Tung-Shing Yee (screenplay)
573a13f6f29313caabde5900,Tolga Karaèelik
573a13f6f29313caabde59ad,Andrey Galanov
573a13f6f29313caabde59ad,Evgeniy Shelyakin
573a13f7f29313caabde5e79,Jacek Lusinski
573a13f7f29313caabde5fa9,Guto Parente
573a13f7f29313caabde5fee,Alexandria Bombach
573a13f7f29313caabde5fee,Mo Scarpelli
573a13f7f29313caabde62c9,Marcus Ovnell
573a13f7f29313caabde6485,Michal Englert (screenplay)
573a13f7f29313caabde6485,Malgorzata Szumowska (screenplay)
573a13f7f29313caabde64d5,Jafar Panahi
573a13f7f29313caabde65b4,Miguel Llansè
573a13f7f29313caabde6718,Micah Magee (screenplay)
573a13f7f29313caabde6718,David Barker (script consultant)
573a13f7f29313caabde6718,Kyle Henry (script consultant)
573a13f7f29313caabde6718,Cooky Ziesche (script consultant)
573a13f7f29313caabde6718,Wesley A. Oliver (script consultant)
573a13f7f29313caabde6718,Rene Penaloza Galvan (script consultant)
573a13f7f29313caabde674b,Louis C.K.
573a13f7f29313caabde674b,Jay London (opening act)
573a13f7f29313caabde67ea,Josh Kim (screenplay)
573a13f7f29313caabde67ea,Rattawut Lapcharoensap (book)
573a13f7f29313caabde68f4,Radu Jude (screenplay)
573a13f7f29313caabde68f4,Florin Lazarescu
573a13f7f29313caabde6964,Guillermo Calderèn
573a13f7f29313caabde6964,Pablo Larraèn
573a13f7f29313caabde6964,Daniel Villalobos
573a13f7f29313caabde697c,Patricio Guzmèn (concept)
573a13f7f29313caabde6ab2,Brittany Huckabee
573a13f7f29313caabde6b48,Natalya Kudryashova
573a13f7f29313caabde6d4d,Adam Curtis
573a13f7f29313caabde6f18,Wesley Chan
573a13f7f29313caabde6f18,Chris Dinh
573a13f7f29313caabde6f18,Philip Wang
573a13f7f29313caabde704b,Julian Loyola
573a13f7f29313caabde704b,Esteban Student
573a13f7f29313caabde704b,Pablo Trapero (screenplay)
573a13f7f29313caabde70e0,Abbas Fahdel
573a13f7f29313caabde71b9,Philip Yung
573a13f7f29313caabde7250,Basil Khalil
573a13f7f29313caabde7250,Daniel Yèèez Khalil
573a13f7f29313caabde7437,Thomas Bidegain (collaboration)
573a13f7f29313caabde7437,Maxime Caperan (script consultant)
573a13f7f29313caabde7437,Clèment Cogitore (screenplay)
573a13f7f29313caabde7437,Julia Ducournau (script consultant)
573a13f7f29313caabde7437,Nadja Dumouchel (script consultant)
573a13f7f29313caabde7437,Fabien Gorgeart (script consultant)
573a13f7f29313caabde7437,Britta Krause (script consultant)
573a13f7f29313caabde7437,Franz Rodenkirchen (script consultant)
573a13f7f29313caabde7453,Filipe Matzembacher
573a13f7f29313caabde7453,Marcio Reolon
573a13f7f29313caabde74c6,Valèrie Donzelli
573a13f7f29313caabde74c6,Jèrèmie Elkaèm
573a13f7f29313caabde74c6,Jean Gruault (novel)
573a13f7f29313caabde74cd,Xavier Giannoli
573a13f7f29313caabde74cd,Marcia Romano (collaborating writer)
573a13f7f29313caabde74d2,Stèphane Brizè (screenplay)
573a13f7f29313caabde74d2,Olivier Gorce (screenplay)
